Typhoon Name,Year,Region,Province,City/Municipality,Families,Person,Brgy,Dead,Injured/Ill,Missing,Totally,Partially,Total,Quantity,Cost,Type,Category,Nearest_Station,Station_Province,Distance_km,Max_24hr_Rainfall_mm,Total_Storm_Rainfall_mm,Min_Pressure_hPa,Max_Sustained_Wind_kph,Duration_in_PAR_Hours,PAR_START,PAR_END,DURATION_HOURS,MSW,weather_records_found,typhoon_duration_days,weather_missing,Extreme_24hr_Rainfall_mm,Lowest_Pressure_hPa,Strongest_Wind_kph
MARING,2021,2,CAGAYAN,RIZAL,99.0,344.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,47520.0,['FAMILY FOOD PACK'],['FAMILY FOOD PACK'],TUGUEGARAO,CAGAYAN,43.1918957089868,,151.10000000000002,,,118.0,2021-10-07,2021-10-12,120.0,100,6,6,0,103.2,985.7,18.0
MARING,2021,2,CAGAYAN,SANCHEZ MIRA,4.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20000.0,['FINANCIAL'],['FINANCIAL / SOCIAL ASSISTANCE'],APARRI,CAGAYAN,49.64414111232336,,227.31,,,118.0,2021-10-07,2021-10-12,120.0,100,6,6,0,138.4,981.4,36.0
MARING,2021,2,CAGAYAN,SANTA ANA,19.0,88.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,69.0,145000.0,"['FINANCIAL', 'HYGIENE KIT']","['FINANCIAL / SOCIAL ASSISTANCE', 'HYGIENE KIT']",APARRI,CAGAYAN,65.83345146295328,,227.31,,,118.0,2021-10-07,2021-10-12,120.0,100,6,6,0,138.4,981.4,36.0
MARING,2021,2,CAGAYAN,SANTA PRAXEDES,137.0,486.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,739040.0,"['FAMILY FOOD PACK', 'FINANCIAL']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE']",APARRI,CAGAYAN,70.4756287386241,,227.31,,,118.0,2021-10-07,2021-10-12,120.0,100,6,6,0,138.4,981.4,36.0
MARING,2021,2,CAGAYAN,SANTA TERESITA,3009.0,14218.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4977.0,16207509.0,"['FAMILY FOOD PACK', 'FINANCIAL', 'HYGIENE KIT']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE', 'HYGIENE KIT']",APARRI,CAGAYAN,31.270818288418305,,227.31,,,118.0,2021-10-07,2021-10-12,120.0,100,6,6,0,138.4,981.4,36.0
MAYMAY,2022,2,CAGAYAN,ALLACAPAN,1114.0,4176.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,982.0,609384.53,['FAMILY FOOD PACK'],['FAMILY FOOD PACK'],APARRI,CAGAYAN,17.431435785945638,,280.70000000000005,,,54.0,2022-10-10,2022-10-12,48.0,45,3,3,0,132.9,1005.9,32.4
MAYMAY,2022,2,CAGAYAN,APARRI,5297.0,21011.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,3784.0,2249962.0,['FAMILY FOOD PACK'],['FAMILY FOOD PACK'],APARRI,CAGAYAN,0.1319545570214243,,280.70000000000005,,,54.0,2022-10-10,2022-10-12,48.0,45,3,3,0,132.9,1005.9,32.4
MAYMAY,2022,2,CAGAYAN,BAGGAO,47.0,185.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,TUGUEGARAO,CAGAYAN,35.84262703040968,,124.4,,,54.0,2022-10-10,2022-10-12,48.0,45,3,3,0,79.2,1004.4,7.2
MAYMAY,2022,2,CAGAYAN,BALLESTEROS,393.0,1395.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,392.0,200704.0,['FAMILY FOOD PACK'],['FAMILY FOOD PACK'],APARRI,CAGAYAN,14.143693277869955,,280.70000000000005,,,54.0,2022-10-10,2022-10-12,48.0,45,3,3,0,132.9,1005.9,32.4
MAYMAY,2022,2,CAGAYAN,BUGUEY,1404.0,4948.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1325.0,844400.0,['FAMILY FOOD PACK'],['FAMILY FOOD PACK'],APARRI,CAGAYAN,21.324535393683966,,280.70000000000005,,,54.0,2022-10-10,2022-10-12,48.0,45,3,3,0,132.9,1005.9,32.4
MAYMAY,2022,2,CAGAYAN,CAMALANIUGAN,465.0,1914.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,591.0,302592.0,['FAMILY FOOD PACK'],['FAMILY FOOD PACK'],APARRI,CAGAYAN,10.53998482363736,,280.70000000000005,,,54.0,2022-10-10,2022-10-12,48.0,45,3,3,0,132.9,1005.9,32.4
MAYMAY,2022,2,CAGAYAN,CLAVERIA,49.0,226.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,APARRI,CAGAYAN,61.74324568968202,,280.70000000000005,,,54.0,2022-10-10,2022-10-12,48.0,45,3,3,0,132.9,1005.9,32.4
MAYMAY,2022,2,CAGAYAN,GATTARAN,65.0,261.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,APARRI,CAGAYAN,40.29307183078743,,280.70000000000005,,,54.0,2022-10-10,2022-10-12,48.0,45,3,3,0,132.9,1005.9,32.4
MAYMAY,2022,2,CAGAYAN,GONZAGA,540.0,1956.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,87552.0,['FAMILY FOOD PACK'],['FAMILY FOOD PACK'],APARRI,CAGAYAN,52.36313462232162,,280.70000000000005,,,54.0,2022-10-10,2022-10-12,48.0,45,3,3,0,132.9,1005.9,32.4
MAYMAY,2022,2,CAGAYAN,LAL LO,450.0,1550.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,69120.0,['FAMILY FOOD PACK'],['FAMILY FOOD PACK'],APARRI,CAGAYAN,31.89656343289272,,280.70000000000005,,,54.0,2022-10-10,2022-10-12,48.0,45,3,3,0,132.9,1005.9,32.4
MAYMAY,2022,2,CAGAYAN,LASAM,285.0,1008.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,110080.0,['FAMILY FOOD PACK'],['FAMILY FOOD PACK'],APARRI,CAGAYAN,35.12842453735578,,280.70000000000005,,,54.0,2022-10-10,2022-10-12,48.0,45,3,3,0,132.9,1005.9,32.4
MAYMAY,2022,2,CAGAYAN,PAMPLONA,182.0,536.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,APARRI,CAGAYAN,34.709542014694385,,280.70000000000005,,,54.0,2022-10-10,2022-10-12,48.0,45,3,3,0,132.9,1005.9,32.4
MAYMAY,2022,2,CAGAYAN,RIZAL,18.0,54.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,9216.0,['FAMILY FOOD PACK'],['FAMILY FOOD PACK'],TUGUEGARAO,CAGAYAN,43.1918957089868,,124.4,,,54.0,2022-10-10,2022-10-12,48.0,45,3,3,0,79.2,1004.4,7.2
MAYMAY,2022,2,CAGAYAN,SANCHEZ MIRA,24.0,91.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,APARRI,CAGAYAN,49.64414111232336,,280.70000000000005,,,54.0,2022-10-10,2022-10-12,48.0,45,3,3,0,132.9,1005.9,32.4
MAYMAY,2022,2,CAGAYAN,SANTA ANA,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,APARRI,CAGAYAN,65.83345146295328,,280.70000000000005,,,54.0,2022-10-10,2022-10-12,48.0,45,3,3,0,132.9,1005.9,32.4
MAYMAY,2022,2,CAGAYAN,SANTA TERESITA,692.0,2649.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,251000.0,['FAMILY FOOD PACK'],['FAMILY FOOD PACK'],APARRI,CAGAYAN,31.270818288418305,,280.70000000000005,,,54.0,2022-10-10,2022-10-12,48.0,45,3,3,0,132.9,1005.9,32.4
NENENG,2022,2,CAGAYAN,ABULUG,553.0,1960.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2600.0,1677950.0,"['BOTTLED WATER', 'FAMILY FOOD PACK', 'HYGIENE KIT', 'SLEEPING KIT']","['FAMILY FOOD PACK', 'HYGIENE KIT', 'SLEEPING KIT']",APARRI,CAGAYAN,22.685925482362137,,362.50000000000006,,,78.2,2022-10-13,2022-10-16,72.0,120,4,4,0,323.8,992.2,28.8
NENENG,2022,2,CAGAYAN,ALLACAPAN,2145.0,7945.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1621.0,904313.0,"['BOTTLED WATER', 'FAMILY FOOD PACK']",['FAMILY FOOD PACK'],APARRI,CAGAYAN,17.431435785945638,,362.50000000000006,,,78.2,2022-10-13,2022-10-16,72.0,120,4,4,0,323.8,992.2,28.8
NENENG,2022,2,CAGAYAN,APARRI,15241.0,53283.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,11100.0,7197005.0,"['BOTTLED WATER', 'FAMILY FOOD PACK', 'SLEEPING KIT']","['FAMILY FOOD PACK', 'SLEEPING KIT']",APARRI,CAGAYAN,0.1319545570214243,,362.50000000000006,,,78.2,2022-10-13,2022-10-16,72.0,120,4,4,0,323.8,992.2,28.8
NENENG,2022,2,CAGAYAN,BAGGAO,390.0,1053.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,289.0,145078.0,['FAMILY FOOD PACK'],['FAMILY FOOD PACK'],TUGUEGARAO,CAGAYAN,35.84262703040968,,70.51,,,78.2,2022-10-13,2022-10-16,72.0,120,4,4,0,70.2,996.5,7.2
NENENG,2022,2,CAGAYAN,BALLESTEROS,3130.0,10914.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,4338.0,2895511.0,"['BOTTLED WATER', 'FAMILY FOOD PACK', 'HYGIENE KIT', 'SLEEPING KIT']","['FAMILY FOOD PACK', 'HYGIENE KIT', 'SLEEPING KIT']",APARRI,CAGAYAN,14.143693277869955,,362.50000000000006,,,78.2,2022-10-13,2022-10-16,72.0,120,4,4,0,323.8,992.2,28.8
NENENG,2022,2,CAGAYAN,BUGUEY,3081.0,10697.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,277.0,339248.0,"['BLANKET', 'FAMILY FOOD PACK', 'MEGAPHONE', 'MODULAR TENT']","['FAMILY FOOD PACK', 'LOGISTICAL SUPPORT', 'SHELTER KIT', 'SLEEPING KIT']",APARRI,CAGAYAN,21.324535393683966,,362.50000000000006,,,78.2,2022-10-13,2022-10-16,72.0,120,4,4,0,323.8,992.2,28.8
NENENG,2022,2,CAGAYAN,CALAYAN,1107.0,3450.0,12.0,0.0,0.0,0.0,47.0,0.0,47.0,55.0,28160.0,['FAMILY FOOD PACK'],['FAMILY FOOD PACK'],CALAYAN,CAGAYAN,3.9256751233842966,,249.1,,,78.2,2022-10-13,2022-10-16,72.0,120,4,4,0,228.8,984.5,28.8
NENENG,2022,2,CAGAYAN,CAMALANIUGAN,1028.0,4061.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,2020.0,1517090.2,"['BLANKET', 'FAMILY FOOD PACK', 'HYGIENE KIT', 'MODULAR TENT', 'SLEEPING KIT']","['FAMILY FOOD PACK', 'HYGIENE KIT', 'SHELTER KIT', 'SLEEPING KIT']",APARRI,CAGAYAN,10.53998482363736,,362.50000000000006,,,78.2,2022-10-13,2022-10-16,72.0,120,4,4,0,323.8,992.2,28.8
NENENG,2022,2,CAGAYAN,CLAVERIA,3206.0,11905.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,4600.0,2896080.0,"['BOTTLED WATER', 'FAMILY FOOD PACK', 'HYGIENE KIT', 'SLEEPING KIT']","['FAMILY FOOD PACK', 'HYGIENE KIT', 'SLEEPING KIT']",APARRI,CAGAYAN,61.74324568968202,,362.50000000000006,,,78.2,2022-10-13,2022-10-16,72.0,120,4,4,0,323.8,992.2,28.8
NENENG,2022,2,CAGAYAN,GATTARAN,119.0,430.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,APARRI,CAGAYAN,40.29307183078743,,362.50000000000006,,,78.2,2022-10-13,2022-10-16,72.0,120,4,4,0,323.8,992.2,28.8
NENENG,2022,2,CAGAYAN,GONZAGA,1680.0,6224.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1105.0,731758.2,['FAMILY FOOD PACK'],['FAMILY FOOD PACK'],APARRI,CAGAYAN,52.36313462232162,,362.50000000000006,,,78.2,2022-10-13,2022-10-16,72.0,120,4,4,0,323.8,992.2,28.8
NENENG,2022,2,CAGAYAN,LAL LO,392.0,1252.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,853.0,519736.0,['FAMILY FOOD PACK'],['FAMILY FOOD PACK'],APARRI,CAGAYAN,31.89656343289272,,362.50000000000006,,,78.2,2022-10-13,2022-10-16,72.0,120,4,4,0,323.8,992.2,28.8
NENENG,2022,2,CAGAYAN,LASAM,16.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5120.0,['FAMILY FOOD PACK'],['FAMILY FOOD PACK'],APARRI,CAGAYAN,35.12842453735578,,362.50000000000006,,,78.2,2022-10-13,2022-10-16,72.0,120,4,4,0,323.8,992.2,28.8
NENENG,2022,2,CAGAYAN,PAMPLONA,1269.0,4826.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0,2742.0,1635655.36,"['BOTTLED WATER', 'FAMILY FOOD PACK', 'HYGIENE KIT', 'SLEEPING KIT']","['FAMILY FOOD PACK', 'HYGIENE KIT', 'SLEEPING KIT']",APARRI,CAGAYAN,34.709542014694385,,362.50000000000006,,,78.2,2022-10-13,2022-10-16,72.0,120,4,4,0,323.8,992.2,28.8
NENENG,2022,2,CAGAYAN,SANCHEZ MIRA,8625.0,28266.0,18.0,0.0,0.0,0.0,0.0,13.0,13.0,4600.0,3008699.0,"['BOTTLED WATER', 'FAMILY FOOD PACK', 'HYGIENE KIT', 'SLEEPING KIT']","['FAMILY FOOD PACK', 'HYGIENE KIT', 'SLEEPING KIT']",APARRI,CAGAYAN,49.64414111232336,,362.50000000000006,,,78.2,2022-10-13,2022-10-16,72.0,120,4,4,0,323.8,992.2,28.8
NENENG,2022,2,CAGAYAN,SANTA ANA,805.0,3757.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2557.0,2055784.0,"['BLANKET', 'FAMILY FOOD PACK', 'HYGIENE KIT', 'MEGAPHONE', 'SLEEPING KIT']","['FAMILY FOOD PACK', 'HYGIENE KIT', 'LOGISTICAL SUPPORT', 'SLEEPING KIT']",APARRI,CAGAYAN,65.83345146295328,,362.50000000000006,,,78.2,2022-10-13,2022-10-16,72.0,120,4,4,0,323.8,992.2,28.8
NENENG,2022,2,CAGAYAN,SANTA PRAXEDES,1203.0,3715.0,10.0,0.0,0.0,0.0,2.0,47.0,49.0,1500.0,950595.0,['FAMILY FOOD PACK'],['FAMILY FOOD PACK'],APARRI,CAGAYAN,70.4756287386241,,362.50000000000006,,,78.2,2022-10-13,2022-10-16,72.0,120,4,4,0,323.8,992.2,28.8
NENENG,2022,2,CAGAYAN,SANTA TERESITA,1187.0,3907.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1203.0,929815.2,"['BLANKET', 'FAMILY FOOD PACK', 'MEGAPHONE', 'MODULAR TENT']","['FAMILY FOOD PACK', 'LOGISTICAL SUPPORT', 'SHELTER KIT', 'SLEEPING KIT']",APARRI,CAGAYAN,31.270818288418305,,362.50000000000006,,,78.2,2022-10-13,2022-10-16,72.0,120,4,4,0,323.8,992.2,28.8
OBET,2022,2,CAGAYAN,APARRI,2202.0,7516.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,337500.0,['FAMILY FOOD PACK'],['FAMILY FOOD PACK'],APARRI,CAGAYAN,0.1319545570214243,,202.79999999999998,,,86.5,2022-10-19,2022-10-22,72.0,55,4,4,0,106.0,1001.6,18.0
OBET,2022,2,CAGAYAN,BAGGAO,46.0,125.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,TUGUEGARAO,CAGAYAN,35.84262703040968,,78.3,,,86.5,2022-10-19,2022-10-22,72.0,55,4,4,0,46.4,1008.6,3.6
OBET,2022,2,CAGAYAN,BALLESTEROS,4103.0,13219.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,APARRI,CAGAYAN,14.143693277869955,,202.79999999999998,,,86.5,2022-10-19,2022-10-22,72.0,55,4,4,0,106.0,1001.6,18.0
OBET,2022,2,CAGAYAN,CAMALANIUGAN,168.0,658.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,APARRI,CAGAYAN,10.53998482363736,,202.79999999999998,,,86.5,2022-10-19,2022-10-22,72.0,55,4,4,0,106.0,1001.6,18.0
OBET,2022,2,CAGAYAN,CLAVERIA,24.0,84.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,APARRI,CAGAYAN,61.74324568968202,,202.79999999999998,,,86.5,2022-10-19,2022-10-22,72.0,55,4,4,0,106.0,1001.6,18.0
OBET,2022,2,CAGAYAN,LAL LO,30.0,83.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,APARRI,CAGAYAN,31.89656343289272,,202.79999999999998,,,86.5,2022-10-19,2022-10-22,72.0,55,4,4,0,106.0,1001.6,18.0
OBET,2022,2,CAGAYAN,PAMPLONA,213.0,738.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,APARRI,CAGAYAN,34.709542014694385,,202.79999999999998,,,86.5,2022-10-19,2022-10-22,72.0,55,4,4,0,106.0,1001.6,18.0
OBET,2022,2,CAGAYAN,SANTA ANA,82.0,280.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,APARRI,CAGAYAN,65.83345146295328,,202.79999999999998,,,86.5,2022-10-19,2022-10-22,72.0,55,4,4,0,106.0,1001.6,18.0
OBET,2022,2,CAGAYAN,SANTA PRAXEDES,58.0,170.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,APARRI,CAGAYAN,70.4756287386241,,202.79999999999998,,,86.5,2022-10-19,2022-10-22,72.0,55,4,4,0,106.0,1001.6,18.0
PAENG,2022,2,CAGAYAN,ABULUG,142.0,455.0,7.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,,,APARRI,CAGAYAN,22.685925482362137,,120.39999999999999,,,124.7,2022-10-26,2022-10-31,120.0,110,6,6,0,75.6,999.8,36.0
PAENG,2022,2,CAGAYAN,ALCALA,3199.0,9974.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1062.0,641000.0,"['FAMILY FOOD PACK', 'FINANCIAL']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE']",TUGUEGARAO,CAGAYAN,33.47966584578591,,56.809999999999995,,,124.7,2022-10-26,2022-10-31,120.0,110,6,6,0,39.0,998.6,10.8
PAENG,2022,2,CAGAYAN,ALLACAPAN,50.0,175.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,APARRI,CAGAYAN,17.431435785945638,,120.39999999999999,,,124.7,2022-10-26,2022-10-31,120.0,110,6,6,0,75.6,999.8,36.0
PAENG,2022,2,CAGAYAN,AMULUNG,5164.0,15637.0,35.0,1.0,0.0,0.0,1.0,0.0,1.0,4265.0,1671344.0,"['BOTTLED WATER', 'FAMILY FOOD PACK', 'FINANCIAL']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE']",TUGUEGARAO,CAGAYAN,23.45790751390724,,56.809999999999995,,,124.7,2022-10-26,2022-10-31,120.0,110,6,6,0,39.0,998.6,10.8
PAENG,2022,2,CAGAYAN,APARRI,3347.0,3347.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,678000.0,['FAMILY FOOD PACK'],['FAMILY FOOD PACK'],APARRI,CAGAYAN,0.1319545570214243,,120.39999999999999,,,124.7,2022-10-26,2022-10-31,120.0,110,6,6,0,75.6,999.8,36.0
PAENG,2022,2,CAGAYAN,BAGGAO,580.0,1704.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,107722.0,['FAMILY FOOD PACK'],['FAMILY FOOD PACK'],TUGUEGARAO,CAGAYAN,35.84262703040968,,56.809999999999995,,,124.7,2022-10-26,2022-10-31,120.0,110,6,6,0,39.0,998.6,10.8
PAENG,2022,2,CAGAYAN,BALLESTEROS,87.0,319.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,APARRI,CAGAYAN,14.143693277869955,,120.39999999999999,,,124.7,2022-10-26,2022-10-31,120.0,110,6,6,0,75.6,999.8,36.0
PAENG,2022,2,CAGAYAN,BUGUEY,131.0,446.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,APARRI,CAGAYAN,21.324535393683966,,120.39999999999999,,,124.7,2022-10-26,2022-10-31,120.0,110,6,6,0,75.6,999.8,36.0
PAENG,2022,2,CAGAYAN,CAMALANIUGAN,631.0,2479.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,678000.0,['FAMILY FOOD PACK'],['FAMILY FOOD PACK'],APARRI,CAGAYAN,10.53998482363736,,120.39999999999999,,,124.7,2022-10-26,2022-10-31,120.0,110,6,6,0,75.6,999.8,36.0
PAENG,2022,2,CAGAYAN,ENRILE,8261.0,8261.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,3897.0,2224050.6,"['BOTTLED WATER', 'FAMILY FOOD PACK', 'TARPAULIN']","['FAMILY FOOD PACK', 'SHELTER KIT']",TUGUEGARAO,CAGAYAN,6.917462249599953,,56.809999999999995,,,124.7,2022-10-26,2022-10-31,120.0,110,6,6,0,39.0,998.6,10.8
PAENG,2022,2,CAGAYAN,GATTARAN,377.0,1281.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,388.0,2165040.0,['FAMILY FOOD PACK'],['FAMILY FOOD PACK'],APARRI,CAGAYAN,40.29307183078743,,120.39999999999999,,,124.7,2022-10-26,2022-10-31,120.0,110,6,6,0,75.6,999.8,36.0
PAENG,2022,2,CAGAYAN,GONZAGA,1680.0,6224.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,APARRI,CAGAYAN,52.36313462232162,,120.39999999999999,,,124.7,2022-10-26,2022-10-31,120.0,110,6,6,0,75.6,999.8,36.0
PAENG,2022,2,CAGAYAN,IGUIG,258.0,851.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3957.0,719820.0,"['BOTTLED WATER', 'FAMILY FOOD PACK', 'FINANCIAL']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE']",TUGUEGARAO,CAGAYAN,15.806836628623907,,56.809999999999995,,,124.7,2022-10-26,2022-10-31,120.0,110,6,6,0,39.0,998.6,10.8
PAENG,2022,2,CAGAYAN,LAL LO,1681.0,5679.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,APARRI,CAGAYAN,31.89656343289272,,120.39999999999999,,,124.7,2022-10-26,2022-10-31,120.0,110,6,6,0,75.6,999.8,36.0
PAENG,2022,2,CAGAYAN,LASAM,156.0,562.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,79360.0,['FAMILY FOOD PACK'],['FAMILY FOOD PACK'],APARRI,CAGAYAN,35.12842453735578,,120.39999999999999,,,124.7,2022-10-26,2022-10-31,120.0,110,6,6,0,75.6,999.8,36.0
PAENG,2022,2,CAGAYAN,PAMPLONA,88.0,285.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,APARRI,CAGAYAN,34.709542014694385,,120.39999999999999,,,124.7,2022-10-26,2022-10-31,120.0,110,6,6,0,75.6,999.8,36.0
PAENG,2022,2,CAGAYAN,PIAT,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,TUGUEGARAO,CAGAYAN,27.094254799469542,,56.809999999999995,,,124.7,2022-10-26,2022-10-31,120.0,110,6,6,0,39.0,998.6,10.8
PAENG,2022,2,CAGAYAN,RIZAL,16.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,TUGUEGARAO,CAGAYAN,43.1918957089868,,56.809999999999995,,,124.7,2022-10-26,2022-10-31,120.0,110,6,6,0,39.0,998.6,10.8
PAENG,2022,2,CAGAYAN,SANTA ANA,76.0,277.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,APARRI,CAGAYAN,65.83345146295328,,120.39999999999999,,,124.7,2022-10-26,2022-10-31,120.0,110,6,6,0,75.6,999.8,36.0
PAENG,2022,2,CAGAYAN,SANTA PRAXEDES,36.0,100.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,APARRI,CAGAYAN,70.4756287386241,,120.39999999999999,,,124.7,2022-10-26,2022-10-31,120.0,110,6,6,0,75.6,999.8,36.0
PAENG,2022,2,CAGAYAN,SANTA TERESITA,643.0,2219.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,APARRI,CAGAYAN,31.270818288418305,,120.39999999999999,,,124.7,2022-10-26,2022-10-31,120.0,110,6,6,0,75.6,999.8,36.0
PAENG,2022,2,CAGAYAN,SANTO NINO,2428.0,7984.0,10.0,0.0,0.0,0.0,0.0,2.0,2.0,3314.0,1060399.0,"['BOTTLED WATER', 'FAMILY FOOD PACK', 'HYGIENE KIT', 'SLEEPING KIT']","['FAMILY FOOD PACK', 'HYGIENE KIT', 'SLEEPING KIT']",TUGUEGARAO,CAGAYAN,41.52522939330027,,56.809999999999995,,,124.7,2022-10-26,2022-10-31,120.0,110,6,6,0,39.0,998.6,10.8
PAENG,2022,2,CAGAYAN,SOLANA,2894.0,2894.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3540.0,697416.6,"['BOTTLED WATER', 'FAMILY FOOD PACK', 'TARPAULIN']","['FAMILY FOOD PACK', 'SHELTER KIT']",TUGUEGARAO,CAGAYAN,10.801831390031252,,56.809999999999995,,,124.7,2022-10-26,2022-10-31,120.0,110,6,6,0,39.0,998.6,10.8
PAENG,2022,2,CAGAYAN,TUAO,43.0,156.0,1.0,0.0,0.0,0.0,43.0,0.0,43.0,313.0,468240.0,"['FAMILY FOOD PACK', 'FINANCIAL']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE']",TUGUEGARAO,CAGAYAN,25.02237836004786,,56.809999999999995,,,124.7,2022-10-26,2022-10-31,120.0,110,6,6,0,39.0,998.6,10.8
PAENG,2022,2,CAGAYAN,TUGUEGARAO CITY,11592.0,39537.0,41.0,0.0,0.0,0.0,0.0,1.0,1.0,5011.0,4285500.0,['FAMILY FOOD PACK'],"['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE']",TUGUEGARAO,CAGAYAN,3.6175494606262433,,56.809999999999995,,,124.7,2022-10-26,2022-10-31,120.0,110,6,6,0,39.0,998.6,10.8
PEPITO,2020,2,CAGAYAN,RIZAL,115.0,410.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,TUGUEGARAO,CAGAYAN,43.1918957089868,,40.910000000000004,,,80.0,2020-10-19,2020-10-22,72.0,120,4,4,0,31.1,1000.8,10.8
PEPITO,2020,2,CAGAYAN,TUGUEGARAO CITY,58.0,255.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,TUGUEGARAO,CAGAYAN,3.6175494606262433,,40.910000000000004,,,80.0,2020-10-19,2020-10-22,72.0,120,4,4,0,31.1,1000.8,10.8
